Qatlam (sm),Mexanik tarkib,DNS (%),Tuproq zichligi (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Gumus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Mikroorganizmlar(CFU/g),Ekin
60-90,Loy,24.6497411877362,1.4245705620356,7.82173403269322,1.98555330867742,13.3291050211572,3.92271174533784,72.2252904083282,0.757750462995949,146.717770025011,11.4834352404228,21.3847708715906,97.1752856410914,0.628518717197277,105.401901623995,11.8522477007186,77295,Bug'doy
20-40,Loy,24.6412221120208,1.26523899040467,6.56946317074385,1.24145000844286,131.759694835467,80.3782710237416,206.919300416535,1.48891816392396,114.224048150563,12.5434915798468,38.7557491962034,87.0828535250176,0.760315887727603,111.251320843853,12.4214057115479,29153586,Qalampir
20-40,Qumoq,24.9904867851981,1.33593960561644,6.58404983047395,1.21293368677519,113.797312685495,58.3382130400716,219.920113347889,1.02483061931478,146.865559689881,13.4143919546874,24.5206906590121,61.6397067708463,0.847629046399781,116.418979740888,10.4615210424922,10523595,Qalampir
60-90,Loy,23.124496994316,1.51108127746613,8.04990436628127,2.31456671058159,7.13433057570961,3.11709014640129,127.862465400635,0.604950248908287,181.82724224409,8.32369871000396,28.4562876689278,120.369884228669,0.995339938571792,81.3027260331073,8.30809537699829,26632,Bug'doy
20-40,Qum,25.489003858156,1.21382326989504,6.44735685634582,1.50701908180445,55.5381547202346,60.0507549678953,133.126735262305,1.3817989852868,164.518184551404,17.836397298188,42.6547012651584,108.408436799674,0.764137113739215,166.54178704734,15.2155313286478,25770339,Loviya
20-40,Gill,23.913090688719,1.22059818110204,6.29956773084701,1.82122996502401,167.930416719421,20.5746851398654,156.849384803214,1.08987603501501,87.8431119589763,16.7175778674935,3.79512933367874,13.1927067733814,0.722643195611793,17.1086519123333,2.52917339883819,783203,Sabzi
0-20,Gill,25.5961113029626,1.1803425605147,6.11091893067614,1.06580979817232,65.6368415510016,60.448885690613,176.160444947692,1.31973669444844,121.515717195686,17.8153711553898,31.0085878885416,77.9052749845392,0.606898494564645,170.639856326644,19.4655037724454,61758315,Loviya
20-40,Qum,27.0941547711573,1.3923046761318,6.81085162850046,1.68893663531021,161.698343402944,67.4521378470234,217.672033369725,2.48609724382106,105.108944781057,33.0032475258461,56.8249068939077,69.0231815765918,1.23444529618009,248.212755673004,8.18260647683743,32449292,Makkajo'xori
0-20,Loy,28.5562403702084,1.16296636920335,6.1320735457569,1.64550073460989,60.9744993384585,56.4877343284805,175.90337147474,1.78556609384243,186.364244302213,13.2816169102566,49.0602510340796,145.61767441638,0.824870579307342,115.568568004419,14.2216296054755,17357366,Loviya
60-90,Loy,22.8240728722718,1.55187507669959,8.09117697299483,2.07638691713717,10.5536229775756,4.37222806354324,79.1286327156985,0.51352127528483,151.891275566548,10.1506038960197,48.1328914569682,151.160699259228,1.37932829991181,70.1180846688466,7.62378497232086,154176,Bug'doy
0-20,Gill,25.4315593804482,1.26494406331867,6.92933577023218,3.10050272067316,22.2376211927559,22.2879856202982,141.601942648895,1.50625627968031,124.996062353584,14.7630243102531,38.099048831827,147.738765291116,0.691947649843817,175.910901541188,8.81686178676312,62156808,Paxta
60-90,Loy,20.8741015783005,1.48621396213713,6.81152706450348,1.31298152435076,39.2488309560605,31.9019631559893,67.4624824062123,1.0330047207823,109.837622461119,7.71613189356271,30.6000836343645,45.516855612764,0.558009925864249,121.410286211859,8.95987334455646,14457,Loviya
0-20,Gill,28.0539567744924,1.15089123986923,5.91456446058466,1.11942767072269,125.81000583933,69.7771094385186,247.598250660899,2.65756464126363,141.282742136474,35.8562682781763,41.972187672565,137.421572152989,1.28783496466474,233.542881504779,16.8493343838718,88533456,Makkajo'xori
0-20,Qumoq,25.6395439672012,1.13614543931989,5.95213390600676,1.13406273615772,164.713755281846,68.7856782520302,198.824597441477,2.67163172866646,169.383844492789,39.8817259516484,41.9533784100965,123.502900092238,1.3515528208507,185.43117631407,14.0504413512599,265475854,Kartoshka
40-60,Gill,25.6027485261399,1.45617394100175,6.93525556845857,1.34194519049668,51.2200124401863,57.124582319321,121.264027070612,1.04738459005786,108.670502789276,15.251549056458,39.2615989667169,88.1376830870974,0.752927454543737,72.8392766220524,15.4202312491766,5674860,Loviya
60-90,Gill,24.4204698467118,1.46237151465983,8.68451130468365,2.50935904368654,11.9780634600354,11.6209877482299,109.131611955602,1.01044378247657,72.5141776052693,11.7878658308118,10.4195718671184,40.8238567748549,0.422857071671228,45.6775128157509,13.5765776401906,48630,Paxta
40-60,Yengil qum,21.6721524211564,1.33272426628151,6.27820258497449,1.37858059524066,93.5272540072121,51.9878764853959,229.519279349593,1.89572416533285,146.142980123506,24.5256293291864,23.2933343092908,107.768381627022,0.639868169894597,95.6117517758722,14.5450716819665,516201,Kartoshka
0-20,Qumoq,24.6972209981638,1.1794757840096,6.53790698504471,1.45339612444025,185.557944330234,46.7646443989683,197.227740481053,1.12369054545195,93.405211844735,15.3226779364784,3.3702669476988,12.9619514319304,0.819788704625399,18.2450008440451,1.79603987291936,572933,Sabzi
40-60,Gill,26.389873560493,1.48118972673284,6.60201689897681,1.45860822114633,147.266302675628,59.8201331163978,196.348660931063,,96.3582127796006,17.6989819912127,28.7566063602438,130.951408587232,1.48388106399067,131.818632341881,13.6855480386332,70367165,Makkajo'xori
60-90,Gill,17.4176634260093,1.42409740569796,6.998581462987,1.41157422250188,112.794891999527,28.4641359107096,105.60251592846,0.413189641670924,36.5212097337716,18.0920805934939,2.86820443891368,9.71896792351609,0.400172311453625,9.23827925268434,2.07018667826905,455751,Sabzi
0-20,Qum,28.1990140294186,1.24751423401276,7.299688881773,1.37600104464145,22.9183092939007,12.4190501150151,174.969301766787,1.44106033039102,218.287901119599,13.5752814932898,60.5945087862333,154.850410594131,1.43925363214642,154.477677635839,21.7374807488987,98699023,Bug'doy
0-20,Gill,32.5131274416639,1.2758515877622,6.09781601623042,1.58022091632302,162.126834856019,77.6181371982009,257.804603371365,2.76262600996385,139.625248275964,33.8107867052025,76.5788346311969,138.987378567861,1.01955565007957,288.543963306208,13.5557164817921,635327803,Makkajo'xori
0-20,Gill,22.3243820897089,1.16459357204575,6.29458173465361,1.28756396670855,173.703490710728,26.7839570358916,166.136914039769,1.03346163882483,67.6285062628537,25.1015388181701,3.72615869393372,15.668236345652,0.735681221158826,23.1701365887205,1.77396786540893,6000491,Sabzi
40-60,Yengil qum,22.9693643989625,1.31870639008179,6.39604335984194,1.2762425020576,138.981306232037,25.5846041424954,127.562843079392,0.857488898977784,,16.5827652707326,2.80305815103001,,0.574684623492196,18.545068335789,2.09918167730154,165343,Sabzi
40-60,Qum,24.1739357772174,1.36620892621388,6.410026402682,1.48759198240127,92.2827831962679,57.1824152992268,184.423578515814,2.6819726642587,109.834989477698,23.390085714172,36.4789777682045,51.0341049220924,0.473873565791792,95.800824276403,9.11342252549485,7072389,Kartoshka
40-60,Yengil qum,21.4100193370855,1.41866249030778,6.34836306670512,1.55157520591805,125.974945493346,46.9776178639852,199.394401894837,1.45380377141603,80.2205031020692,14.9263390351939,28.7226495066699,31.7281940189462,0.469498993354284,60.9051954883126,10.0063660638318,659111,Qalampir
60-90,Qumoq,18.285971619276,1.35802966153458,6.32049052232767,1.53460725368153,117.291100365368,10.5923600461924,82.960107570508,0.349499619237084,40.7535069360576,10.3106799889349,1.44710875311425,12.128656071597,0.601350957033793,13.173753743552,1.8783697444162,326278,Sabzi
40-60,Qumoq,23.2863330867692,1.3191891691121,6.83853371426128,1.44934555817618,146.735244535055,26.1921385916201,116.764172969647,0.933672150882164,71.5917150008621,10.0295831987822,2.40932129875811,12.4476863726947,0.402355726938615,18.1545886289952,2.23879891574112,307873,Sabzi
60-90,Loy,22.2265320370013,1.33106828309909,7.00319963933222,1.46262279232916,102.069903153843,42.9178452405463,208.245341496946,2.06889720439623,115.130349792952,22.1434700710795,16.0336632913004,30.8644506972463,,132.124380124104,4.31980407771387,44189382,Makkajo'xori
0-20,Qumoq,27.5632974608404,1.19859792914891,6.28110052359686,1.42463241468569,191.810518337383,77.1907438463407,183.116169793469,2.85081550184063,186.020874213463,32.0754800218575,25.0009307250759,111.224244377142,1.41244932235284,135.466374293316,10.9001881352719,167019889,Kartoshka
60-90,Loy,19.7936274522371,1.36712474914222,6.97159081939344,1.82740041691687,61.7135007928946,37.1099481886555,99.8828824073853,1.10832398241207,70.4865019293468,8.17807875986977,30.1067528959881,67.0412118718009,0.337319222786761,89.4713965954239,4.0119654607067,653274,Loviya
40-60,Qumoq,26.6613185409508,1.35298675231505,7.49625626269768,1.6964803041134,107.695551321189,65.999628060841,223.248591214769,2.19483265250648,83.2411126180849,23.6758772697091,38.6557630713266,144.054537302289,0.607511891098911,168.286289224884,14.0592293270815,14934781,Makkajo'xori
40-60,Loy,27.2169235426901,1.45986611445261,6.52737465041052,1.9629498727413,92.9377583164105,56.7917829789273,212.72496197767,2.29687737455853,93.8151229927902,27.2547316072718,34.6934021473004,105.399427004392,0.783617829948248,236.705034744347,13.0104956226395,10214508,Makkajo'xori
60-90,Loy,22.2383401015705,1.34285656777227,6.73389788689913,1.38468324323962,97.124178284218,51.4963574277159,228.851149142004,2.3567650673359,132.909690924394,22.6941459456854,45.7698736987566,45.6798422348909,0.259423501149471,106.668881656065,13.1753253480784,11167102,Makkajo'xori
0-20,Loy,31.9989429415063,1.21246514450118,7.71617909631171,1.46972257124735,26.1211282201599,10.9314269449435,,1.42893125747677,275.224832055959,16.6172515028007,46.7528803995687,246.93912960897,1.00745703081505,172.861516325262,18.6609790709336,27451372,Bug'doy
0-20,Loy,26.7340474396095,1.3545701666515,7.97381815771241,2.37675998928372,28.7625507042452,23.0455467575642,135.992101470332,1.49864854854621,194.419027248283,13.3790371128634,30.2724733506132,115.724097131076,0.65839772737587,130.632297305006,8.83870351719023,26658705,Paxta
40-60,Qum,29.8694590597854,1.52459921744822,8.03967264859068,3.89152251724125,17.4441699737143,16.2399713993301,121.312116321692,1.18728508782913,156.475900663074,14.9444880650769,28.8241361386375,34.5361807644645,0.408125060984444,144.530258525251,5.11285406266898,568924,Paxta
40-60,Gill,21.2313374097648,1.5563416467674,,3.13959066052309,14.4049736506874,14.1730835881867,94.3106278557067,0.777126511408556,146.383825683556,10.9202066118345,32.3610503318546,63.7781073407177,0.724084385513858,69.3352796474134,15.1937460664772,149564,Paxta
0-20,Loy,27.9316087980341,1.15329239285112,6.77919849471127,1.26731802603341,77.640784180308,66.2391831315914,143.242986611429,1.69071951215979,135.676407636133,12.8852969925956,44.935020738367,129.84850457636,0.768568962263965,103.17008143032,18.0370050095076,18676488,Loviya
40-60,Qumoq,22.2566697496871,1.30529663701854,6.50178199356348,1.55835269948605,44.8376302827787,42.377811353338,127.971966974926,1.54440287247666,135.005812566464,9.17964190132557,19.3680655357903,56.9243784295232,0.408304304972135,63.8445723281123,5.62603601279967,2993637,Loviya
40-60,Loy,29.9680639378091,1.46529713503798,7.90978588842804,2.69762479990547,21.1632865142749,12.1674090048142,93.347253125045,1.1134500527642,82.2323750010837,11.4578879592753,38.2180579727835,49.0452617821309,0.408391520907706,141.675742616151,7.09340697516077,2800525,Paxta
40-60,Qumoq,24.1415714176871,1.49876152047588,7.87511087448691,2.1291456599761,14.9675274931122,14.2350090860396,116.810604742667,0.614716891124409,138.896385749004,9.10763043402736,46.9175196010839,177.203953370708,0.988976490266125,180.280208834364,17.6878915316545,277300,Bug'doy
20-40,Qumoq,24.7211695546939,1.20231688305772,6.30693468804134,1.21017233119184,,40.1441841574924,240.762407197279,3.33601863570396,149.194133504232,34.3784682866587,24.9065381659152,155.355764170526,0.954145064683312,173.593716571304,14.4675676568178,65720515,Kartoshka
20-40,Loy,29.3595460340044,1.39535906816557,7.75859312723991,1.28362052105084,19.0919276706733,14.3374677628406,147.041544902687,1.29564806405866,227.293177089405,13.8948923987117,38.4249330821844,258.093478580087,0.958801917859324,141.837814168624,16.5950745973274,4095682,Bug'doy
40-60,Qum,23.5661141909961,1.33742539997837,6.66368696136807,1.32152847508761,69.678385926787,40.920105262562,85.7414163979187,1.02953339680891,82.1913712722533,9.32141270174813,36.9083385120801,85.3575913838778,0.721162550891651,148.739068291044,9.35598958419267,365824,Loviya
60-90,Loy,19.8495948924049,1.53405587853081,6.68281454382015,1.77328481372554,112.961350740221,43.1236196978773,184.147893027016,2.25863338858465,116.568271233802,12.0134930145186,22.8720104507361,103.683792596923,0.638288788807965,,7.17300658862974,851473,Kartoshka
20-40,Qumoq,21.9543488165527,1.23605922807785,6.18714285986059,1.53056454723203,148.696956116683,23.9353872722347,134.663656199335,1.1118891623989,69.3207172232003,25.1381003745495,4.17225847360216,12.852074555464,0.740736283259535,20.1943095092776,1.31461669408297,270574,Sabzi
20-40,Qumoq,25.6307347062884,1.21091371327625,,1.56970914184158,160.819848822725,27.3118731383093,175.166330751582,1.04088444038447,53.6238714544613,17.8691564200511,3.05813855593917,16.6537268108327,0.633031174699591,17.5088655834148,1.21012353710629,789718,Sabzi
20-40,Loy,24.1436805658735,1.29699090728346,6.2595280353454,1.68442466401515,132.850057588874,75.2833230391883,,1.21393308314715,104.914140009203,18.0575132380383,21.0076930753285,68.9503509120233,0.813552494080057,116.112197449187,8.97534958324075,1295599,Qalampir
20-40,Loy,22.0780497054319,1.33460695418108,6.53853857905269,1.60363185942135,52.5016343967716,40.2572551278043,165.92076290328,1.44349826050759,113.164907026885,16.246446913758,38.1553313820048,115.630710497662,0.880475688072812,145.179293601722,17.6538507594641,7995921,Loviya
40-60,Qumoq,23.7837913831361,1.3102480120135,6.31090059744693,1.27793245684986,128.713668157991,24.5056909983623,124.660776847144,0.704481149434171,75.1441992908644,10.77849247596,2.59570571306731,14.3038774298587,0.667383903241261,14.2027860256515,1.95821799766083,169394,Sabzi
60-90,Loy,22.4304333004251,1.59063217046729,6.44504555323399,1.72097745813439,98.3482913042556,64.6957532062047,138.908124203339,1.27229239430212,105.951241978167,8.33868392634351,22.7630304624973,53.6993455048105,0.675343265866147,25.9459530710345,3.84648318111622,47327,Qalampir
60-90,Qum,21.1898614895601,1.64273921922732,7.28013123159507,2.53001550293642,15.0906247778719,10.6930277692744,83.0553011372472,0.400440979179431,101.626383972065,11.7313912144939,14.6280078124739,83.3778540797683,0.558680516996938,92.7059684535302,2.41383284213538,140527,Paxta
20-40,Qumoq,26.9906023450532,1.3993983671241,6.53755790242468,0.955301671620037,133.81176250348,43.351855726443,237.541819759847,3.04113625726525,162.920829932538,22.2951590198277,33.8752628712384,84.6594045057453,0.703258738337428,93.885480135897,12.8658357057021,20121202,Kartoshka
60-90,Yengil qum,23.0065779804806,1.52763515262405,6.68672369726741,1.96051879303241,93.9047704443129,33.4425812185268,184.744633054784,0.84768797445067,63.1694197401141,11.3443256739548,14.7790657206158,36.8571345882646,0.698018929463117,39.1681183050345,6.79001975103927,30142,Qalampir
60-90,Qum,21.2649139255977,1.30199068769519,6.31806756361657,1.32508410626575,103.018455213012,22.0151313703423,64.9958796788909,0.682248714204048,66.4224275626466,19.4305675843831,1.83940475394035,8.53781470713374,0.476286007855357,15.0715132254504,1.35682342211588,12935,Sabzi
0-20,Loy,30.331097317947,1.21832263093741,6.95051143720088,3.1997106100565,26.5427653682904,20.7776543035581,133.126280679881,1.26991337474699,176.413220067526,,39.9381320808752,114.219198075344,0.68231049668374,194.373736637614,18.1793102306202,11085953,Paxta
40-60,Loy,23.991331333909,1.37959244152815,6.42810917989264,1.38450074941955,74.331406320437,35.5124066306822,138.386101553662,1.59855853738147,159.258868988743,9.77328450042077,38.5153714245401,65.8136521915359,0.70661425283239,141.432299645086,14.9836765899444,691985,Loviya
40-60,Qum,23.0195108023454,1.37076475809337,6.3738081559629,1.37176961761074,71.5624073561165,39.0862660510728,106.041628050293,1.26726156354896,152.514947299336,11.6328259797491,23.2562633460276,97.1491092278629,0.404352785682214,74.3462040831647,15.0782821052468,818149,Loviya
